,len,url_count,evil_char,evil_word,shang
8946,0.21080507911533486,0,0.7777777777777777,1.0,0.7048978553204046
8947,-0.43677110463100227,1,0.4444444444444444,0.0,-0.3844840077357336
8948,-0.5177181275992944,1,0.4444444444444444,0.0,-0.38413115685671334
8956,-0.43677110463100227,0,0.7777777777777777,1.0,0.3797353188861275
8957,2.2547174090647113,0,1.0,1.0,1.3032637869221837
8958,-0.5986651505675865,0,0.5555555555555556,1.0,-0.18058293673136502
8960,-0.31535057017856405,0,0.0,0.0,-0.009805413254591017
8962,-0.5177181275992944,0,0.7777777777777777,1.0,0.06422526552821559
8963,-0.31535057017856405,0,0.7777777777777777,1.0,0.0933776784490938
8964,-0.5379548833413674,0,0.7777777777777777,1.0,-0.08099093743866809
8966,-0.5177181275992944,0,0.7777777777777777,1.0,0.07641417368148298
8969,-0.19393003572612583,0,0.4444444444444444,0.0,0.07594634751609756
8970,-0.295113814436491,0,0.4444444444444444,0.0,0.18761703629033644
8971,-0.19393003572612583,1,0.4444444444444444,0.0,0.22704600290118299
8972,-0.33558732592063706,0,1.0,1.0,0.40338116656395356
8973,-0.4570078603730753,1,0.2222222222222222,0.0,-0.0031176508744650963
8979,-0.13321976849990672,0,1.0,1.0,0.4271265909268646
8981,-0.295113814436491,0,0.5555555555555556,1.0,0.21406942106665483
8982,2.3356644320330036,0,0.7777777777777777,1.0,1.2612228063138555
8984,-0.33558732592063706,0,0.7777777777777777,1.0,0.06929787665626465
8986,-0.49748137185722136,1,0.3333333333333333,0.0,-0.2783328922067145
8988,-0.43677110463100227,0,1.0,1.0,0.13174937167325296
8989,-0.2344035472102719,0,0.7777777777777777,1.0,0.6627280858893035
8990,-0.05227274553161459,1,0.3333333333333333,0.3333333333333333,1.1491820281018366
8991,-0.05227274553161459,1,0.3333333333333333,0.3333333333333333,1.1491820281018366
8992,-0.05227274553161459,1,0.3333333333333333,0.3333333333333333,1.1491820281018366
8993,-0.05227274553161459,1,0.3333333333333333,0.3333333333333333,1.1491820281018366
8994,-0.05227274553161459,1,0.3333333333333333,0.3333333333333333,1.1491820281018366
8995,-0.05227274553161459,1,0.3333333333333333,0.3333333333333333,1.1491820281018366
8996,-0.43677110463100227,1,0.2222222222222222,0.3333333333333333,0.4935975500009461
8999,-0.43677110463100227,1,0.3333333333333333,0.0,-0.09597509055638845
9016,0.4941196595043573,0,0.5555555555555556,1.0,0.4506613571884951
9017,-0.43677110463100227,0,1.0,1.0,0.34853507017559904
9018,-0.43677110463100227,0,1.0,1.0,0.34853507017559904
9019,-0.6189019063096596,0,0.5555555555555556,1.0,-0.2768680079391803
9020,-0.37606083740478313,0,1.0,1.0,0.10209331903600594
9021,-0.07250950127368762,0,0.7777777777777777,1.0,0.33653696415121764
9022,2.416611455001296,0,1.0,1.0,1.0703343147946234
9023,-0.4165343488889292,0,0.7777777777777777,1.0,0.17674412364511197
9024,-0.2546403029523449,0,0.7777777777777777,1.0,0.4853165687802629
9025,-0.2344035472102719,0,0.7777777777777777,1.0,0.7823209190806605
9026,1.1619325989927676,0,0.7777777777777777,1.0,1.3061882510921419
9027,-0.6391386620517326,0,0.7777777777777777,1.0,-0.44632711274495346
9028,-0.5784283948255134,0,1.0,1.0,-0.7621557531687012
9029,-0.2344035472102719,0,0.5555555555555556,1.0,0.26797494542799116
9030,-0.2546403029523449,0,0.7777777777777777,1.0,0.5304828527354842
9031,0.3119888578257,0,0.2222222222222222,0.6666666666666666,0.7315523417809285
9032,1.9916395844177621,0,0.7777777777777777,1.0,0.7474664135630236
9034,-0.13321976849990672,0,1.0,1.0,0.2802732187636063
9037,-0.6189019063096596,0,0.7777777777777777,1.0,-0.1694074308135985
9043,-0.21416679146819886,0,0.7777777777777777,1.0,0.07286071154324077
9044,-0.21416679146819886,0,0.7777777777777777,1.0,0.6616800637286573
9050,-0.33558732592063706,0,0.7777777777777777,1.0,0.43103593246646715
9053,-0.03203598978954155,0,0.7777777777777777,1.0,0.6709863557341967
9055,-0.05227274553161459,0,0.7777777777777777,1.0,0.6058126505695283
9056,-0.37606083740478313,0,0.2222222222222222,0.6666666666666666,0.2329614784977846
9058,0.838144507119599,1,0.7777777777777777,0.3333333333333333,1.0052677984352418
9059,0.6155401939567956,0,0.0,0.0,-0.48043843688292137
9060,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9061,0.6560137054409416,0,1.0,1.0,1.0145873726943462
9063,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9064,-0.2546403029523449,0,1.0,1.0,0.2838279866698002
9067,0.9595650415720371,0,0.8888888888888888,1.0,1.4699439842074633
9068,-0.03203598978954155,0,0.5555555555555556,1.0,0.36719852404426806
9069,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9070,-0.3558240816627101,0,1.0,1.0,0.6587720600662381
9078,1.364300156413498,0,0.7777777777777777,1.0,1.0420797215331281
9085,-0.5379548833413674,1,0.2222222222222222,0.0,0.25179945745477816
9086,-0.2344035472102719,1,0.4444444444444444,0.0,0.1372403223638941
9087,-0.07250950127368762,1,0.5555555555555556,0.6666666666666666,0.6676712448502693
9088,-0.49748137185722136,0,0.8888888888888888,1.0,0.3823207437955707
9090,-0.295113814436491,0,0.4444444444444444,0.0,0.18761703629033644
9091,0.39293588079399216,1,0.5555555555555556,1.0,0.9630021180997114
9092,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9093,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9094,-0.4570078603730753,0,1.0,1.0,-0.08795494860518376
9095,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9096,-0.2344035472102719,0,0.7777777777777777,1.0,0.31764064745699555
9097,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9098,0.8988547743458181,0,0.8888888888888888,1.0,1.4864909509870303
9099,-0.2344035472102719,0,0.7777777777777777,1.0,0.31764064745699555
9100,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9101,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9102,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9103,0.9595650415720371,0,0.8888888888888888,1.0,1.4815962786250987
9104,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9105,-0.21416679146819886,0,0.7777777777777777,1.0,0.31496213835770864
9106,-0.3558240816627101,0,0.7777777777777777,1.0,0.18063918605891743
9107,-0.2344035472102719,0,0.7777777777777777,1.0,0.31764064745699555
9108,-0.2344035472102719,0,0.7777777777777777,1.0,0.31764064745699555
9109,-0.2344035472102719,0,0.7777777777777777,1.0,0.31764064745699555
9110,1.0405120645403292,0,0.8888888888888888,1.0,1.3464023675111125
9111,-0.13321976849990672,0,0.7777777777777777,1.0,0.22251111580081775
9112,-0.09274625701576066,0,0.7777777777777777,1.0,0.6425991528116147
9113,0.41317263653606523,0,0.7777777777777777,1.0,0.8272763848795002
9114,0.04891103317875058,0,0.7777777777777777,1.0,0.6339013323603782
9115,0.7369607284092338,0,0.7777777777777777,1.0,0.7631324133697974
9116,0.8179077513775259,0,0.8888888888888888,1.0,1.3925009290738402
9117,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9118,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9119,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9120,-0.2546403029523449,0,0.7777777777777777,1.0,0.2871816119988391
9121,0.21080507911533486,0,0.7777777777777777,1.0,0.6892338279128826
9122,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9123,-0.5379548833413674,0,1.0,1.0,-0.08099093743866809
9124,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9125,-0.31535057017856405,0,1.0,1.0,0.7241583879014062
9126,-0.31535057017856405,0,1.0,1.0,0.7241583879014062
9127,-0.31535057017856405,0,1.0,1.0,0.7241583879014062
9128,-0.31535057017856405,0,1.0,1.0,0.7241583879014062
9129,-0.31535057017856405,0,1.0,1.0,0.7241583879014062
9130,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9131,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9132,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9133,0.7167239726671607,0,1.0,1.0,0.8577970678102264
9134,-0.43677110463100227,0,1.0,1.0,0.06934887425219602
9135,-0.2546403029523449,0,0.7777777777777777,1.0,0.22001875129535156
9136,0.6964872169250876,0,0.8888888888888888,1.0,1.3318209876076679
9137,-0.31535057017856405,0,1.0,1.0,0.532700248848398
9138,-0.295113814436491,0,0.4444444444444444,0.0,0.18761703629033644
9140,0.27151534634155394,0,0.7777777777777777,1.0,0.7891042107915499
9141,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9142,0.3119888578257,0,1.0,1.0,0.4601423120985435
9143,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9144,-0.295113814436491,0,0.7777777777777777,1.0,0.17393825588702747
9145,-0.2546403029523449,0,0.7777777777777777,1.0,0.19131492388900745
9146,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9147,-0.1736932799840528,0,0.7777777777777777,1.0,0.31028515593637146
9148,-0.09274625701576066,0,0.7777777777777777,1.0,0.02782161126673902
9149,-0.1736932799840528,0,0.7777777777777777,1.0,0.3956818292724875
9150,0.7369607284092338,0,0.7777777777777777,1.0,0.06117818353217757
9151,0.39293588079399216,0,0.7777777777777777,1.0,0.37010338869317005
9152,-0.1736932799840528,0,0.7777777777777777,1.0,0.31028515593637146
9154,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9155,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9156,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9157,0.21080507911533486,0,0.7777777777777777,1.0,0.5599785407320025
9158,0.4941196595043573,0,0.7777777777777777,1.0,0.6958901399375802
9159,0.5750666824726495,0,0.7777777777777777,1.0,1.0571754819168504
9160,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9161,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9162,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9163,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9164,-0.1736932799840528,0,0.7777777777777777,1.0,0.31028515593637146
9165,-0.1736932799840528,0,0.7777777777777777,1.0,0.3956818292724875
9166,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9167,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9168,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9169,-0.274877058694418,0,0.7777777777777777,1.0,0.21033005670000926
9170,-0.2546403029523449,0,0.8888888888888888,1.0,0.5811832568900932
9171,-0.3962975931468562,0,0.8888888888888888,1.0,0.29311286130914876
9172,-0.43677110463100227,0,1.0,1.0,0.06934887425219602
9173,-0.2546403029523449,0,1.0,1.0,0.782671839000553
9174,-0.2546403029523449,0,1.0,1.0,0.782671839000553
9175,-0.2546403029523449,0,1.0,1.0,0.782671839000553
9176,-0.2546403029523449,0,1.0,1.0,0.782671839000553
9177,-0.2546403029523449,0,1.0,1.0,0.782671839000553
9178,-0.274877058694418,0,1.0,1.0,0.8401586019141534
9179,-0.15345652424197975,0,1.0,1.0,0.9669152697385915
9181,-0.43677110463100227,0,0.4444444444444444,0.6666666666666666,0.627721266099002
9182,0.04891103317875058,0,0.8888888888888888,1.0,0.6171420357902716
9185,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9186,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9187,0.008437521694604516,0,0.7777777777777777,1.0,0.5786464754223235
9189,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9190,0.008437521694604516,0,0.7777777777777777,1.0,0.3047666005043713
9191,-0.1736932799840528,0,0.7777777777777777,1.0,0.18938783647981483
9192,0.008437521694604516,0,0.7777777777777777,1.0,0.4977499594815252
9193,0.17033156763118878,0,0.7777777777777777,1.0,0.6113458794222503
9194,-0.1736932799840528,0,0.7777777777777777,1.0,0.18938783647981483
9195,0.6964872169250876,0,0.7777777777777777,1.0,0.5708698285096834
9196,0.08938454466289665,0,0.7777777777777777,1.0,0.3782877879342919
9197,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9198,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9200,-0.2344035472102719,0,0.8888888888888888,1.0,0.44051866464414513
9202,-0.4165343488889292,0,0.8888888888888888,1.0,0.23094366439137953
9203,-0.09274625701576066,0,0.7777777777777777,1.0,0.5205882900347398
9204,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9205,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9206,-0.5177181275992944,0,0.8888888888888888,1.0,0.15633433163585328
9207,-0.4165343488889292,0,0.8888888888888888,1.0,0.23094366439137953
9208,-0.4165343488889292,0,0.8888888888888888,1.0,0.23094366439137953
9209,-0.1736932799840528,0,0.8888888888888888,1.0,0.39877748342236813
9210,-0.4570078603730753,0,1.0,1.0,0.049698338969135454
9211,-0.2546403029523449,0,0.8888888888888888,1.0,0.5811832568900932
9212,-0.43677110463100227,0,0.8888888888888888,1.0,0.4421358163071844
9213,-0.2344035472102719,0,0.7777777777777777,1.0,0.05532164423912773
9214,-0.274877058694418,0,1.0,1.0,0.8401586019141534
9215,-0.4570078603730753,0,1.0,1.0,0.049698338969135454
9216,-0.274877058694418,0,1.0,1.0,0.8401586019141534
9217,-0.31535057017856405,0,0.7777777777777777,1.0,0.17807552544744265
9218,-0.2546403029523449,0,1.0,1.0,0.782671839000553
9219,0.1298580561470427,0,0.7777777777777777,1.0,0.6737744213091278
9220,0.5548299267305764,0,0.7777777777777777,1.0,0.04550646567625194
9221,-0.2546403029523449,0,1.0,1.0,0.782671839000553
9223,-0.2546403029523449,0,0.7777777777777777,1.0,0.5778296315610543
9224,-0.4165343488889292,0,0.8888888888888888,1.0,0.23094366439137953
9225,-0.4570078603730753,0,0.8888888888888888,1.0,0.4851114535533816
9226,-0.4570078603730753,0,0.8888888888888888,1.0,0.4851114535533816
9228,-0.5177181275992944,0,0.2222222222222222,1.0,0.7559436278552609
9229,-0.5177181275992944,0,0.2222222222222222,1.0,0.7559436278552609
9231,-0.4165343488889292,0,1.0,1.0,0.28111885474279696
9232,-0.33558732592063706,0,0.7777777777777777,1.0,0.2748030594460336
9233,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9234,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9237,0.02867427743667755,0,0.7777777777777777,1.0,0.3851753981633237
9238,-0.3558240816627101,0,1.0,1.0,0.10566669038990702
9240,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9241,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9242,0.7976709956354529,0,0.7777777777777777,0.6666666666666666,1.380962018073609
9243,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9244,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9245,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9247,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9248,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9249,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9250,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9251,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9252,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9253,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9254,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9255,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9256,0.291752102083627,0,0.7777777777777777,1.0,0.9494217512380344
9257,0.291752102083627,0,0.7777777777777777,1.0,0.820469058687339
9258,0.291752102083627,0,0.7777777777777777,1.0,0.8902133910583276
9259,0.27151534634155394,0,0.7777777777777777,1.0,0.8869127586548058
9261,0.291752102083627,0,0.7777777777777777,1.0,0.9064375203878017
9263,2.8213465698427567,0,0.7777777777777777,1.0,1.785521122263736
9265,0.7571974841513068,1,0.8888888888888888,1.0,1.2338513805979934
9266,0.7571974841513068,1,0.8888888888888888,1.0,1.266747475636437
9267,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9268,0.7571974841513068,1,0.8888888888888888,1.0,1.1885388600522995
9269,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9270,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9271,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9272,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9274,0.291752102083627,0,0.7777777777777777,1.0,1.000240459437043
9277,0.6357769496988686,1,0.7777777777777777,1.0,0.6073818090258004
9278,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9280,0.17033156763118878,1,0.7777777777777777,1.0,0.21239681656048912
9281,0.1298580561470427,0,0.6666666666666666,1.0,1.1616937571179426
9282,0.291752102083627,1,0.8888888888888888,1.0,0.2911356539975895
9284,1.4047736678976441,1,0.7777777777777777,1.0,0.5183933025242624
9285,0.291752102083627,1,0.8888888888888888,1.0,0.19379087802074124
9287,-0.295113814436491,0,1.0,1.0,0.3670089956034612
9290,0.3524623693098461,0,0.7777777777777777,1.0,0.883443281547777
9297,0.7774342398933798,1,0.8888888888888888,1.0,0.7737122407522857
9298,0.19056832337326182,1,0.8888888888888888,1.0,0.2866986778863947
9302,-0.5784283948255134,1,0.2222222222222222,0.0,-0.2400722416063527
9303,-0.5784283948255134,1,0.2222222222222222,0.0,-0.2400722416063527
9304,-0.5784283948255134,1,0.2222222222222222,0.0,-0.2400722416063527
9305,-0.5784283948255134,1,0.2222222222222222,0.0,-0.2400722416063527
9306,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9307,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9308,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9309,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9312,-0.3558240816627101,0,1.0,1.0,0.10566669038990702
9313,-0.31535057017856405,0,1.0,1.0,0.3389162486003506
9314,-0.4772446161151483,0,1.0,1.0,0.15065672754051324
9315,-0.37606083740478313,0,1.0,1.0,0.23679419315954153
9316,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9317,-0.1736932799840528,0,1.0,1.0,0.38667702383482355
9319,-0.11298301275783369,0,0.7777777777777777,1.0,0.2173609102823731
9321,-0.13321976849990672,0,0.7777777777777777,1.0,0.6121895533877867
9322,-0.3558240816627101,0,1.0,1.0,0.4154778773767443
9325,0.008437521694604516,0,1.0,1.0,0.8455327145146322
9328,0.291752102083627,1,0.8888888888888888,1.0,0.19379087802074124
9329,0.27151534634155394,1,0.8888888888888888,1.0,0.3254797998710987
9331,0.21080507911533486,1,0.7777777777777777,1.0,0.15233791913768957
9332,0.25127859059948093,1,0.7777777777777777,1.0,0.25399787014548586
9333,0.6762504611830147,0,0.7777777777777777,1.0,1.417381438406499
9334,-0.13321976849990672,0,0.7777777777777777,1.0,0.4075740782617384
9335,-0.274877058694418,0,1.0,1.0,0.5657911709552269
9336,0.27151534634155394,1,0.8888888888888888,1.0,0.3254797998710987
9337,1.4047736678976441,0,1.0,1.0,1.1368602010043265
9339,-0.43677110463100227,0,1.0,1.0,0.32827358519236444
9340,-0.3558240816627101,0,1.0,1.0,0.4154778773767443
9341,-0.3558240816627101,0,1.0,1.0,0.4154778773767443
9343,-0.3558240816627101,0,1.0,1.0,0.4154778773767443
9344,-0.15345652424197975,0,0.7777777777777777,1.0,0.2786853067581408
9345,0.8179077513775259,0,0.7777777777777777,1.0,0.9062609039191243
9346,-0.2344035472102719,0,0.7777777777777777,1.0,0.5224373427689115
9347,0.19056832337326182,0,0.7777777777777777,1.0,0.280604223809761
9352,-0.37606083740478313,0,1.0,1.0,0.20398981898086643
9355,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9357,-0.37606083740478313,0,1.0,1.0,0.43809519891172116
9362,-0.37606083740478313,0,1.0,1.0,0.43809519891172116
9364,-0.37606083740478313,0,1.0,1.0,0.43809519891172116
9366,-0.3558240816627101,0,1.0,1.0,0.18063918605891602
9369,-0.43677110463100227,0,1.0,1.0,0.32827358519236444
9370,0.17033156763118878,1,0.8888888888888888,1.0,0.8720840061360491
9376,-0.274877058694418,0,0.7777777777777777,1.0,0.5916807390341761
9377,0.27151534634155394,0,0.7777777777777777,1.0,0.8869127586548058
9378,-0.3962975931468562,0,1.0,1.0,0.1101013902981375
9379,-0.43677110463100227,0,1.0,1.0,0.15201085665648753
9380,-0.33558732592063706,0,1.0,1.0,0.37572640066144003
9383,-0.33558732592063706,0,1.0,1.0,0.0969526425587768
9388,-0.21416679146819886,1,0.2222222222222222,0.0,0.23873407605919625
9389,0.008437521694604516,1,0.2222222222222222,0.0,0.25081142038447446
9390,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9391,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9392,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9393,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9394,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9395,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9396,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9397,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9398,2.8011098141006836,0,1.0,1.0,1.0144009658122188
9399,2.8213465698427567,0,0.7777777777777777,1.0,1.836422045087916
9404,0.19056832337326182,0,0.7777777777777777,1.0,0.5809405159227574
9409,-0.03203598978954155,0,1.0,1.0,0.1871540516469435
9417,0.08938454466289665,0,0.7777777777777777,1.0,0.1504608413669263
9419,0.19056832337326182,1,0.8888888888888888,1.0,0.2866986778863947
9421,-0.03203598978954155,0,0.7777777777777777,1.0,0.6610272743586322
9426,2.2344806533226387,1,0.8888888888888888,1.0,0.8606355494281156
9427,0.21080507911533486,0,1.0,1.0,0.4545150353410356
9429,1.3035898891872788,1,0.8888888888888888,1.0,0.7959479111441133
9434,0.2310418348574079,1,0.8888888888888888,1.0,0.26828752114266163
9435,0.1298580561470427,0,1.0,1.0,1.294249787371017
9436,-0.3558240816627101,0,0.7777777777777777,1.0,0.2556116817279264
9439,-0.13321976849990672,1,0.2222222222222222,0.0,0.6718898740131088
9440,-0.43677110463100227,0,1.0,1.0,0.038148625541667563
9441,0.39293588079399216,1,0.8888888888888888,1.0,0.24687210587070574
9442,0.37269912505191916,1,0.8888888888888888,1.0,0.2732076025950194
9443,-0.07250950127368762,0,0.8888888888888888,1.0,0.24759221130858106
9444,0.08938454466289665,0,1.0,1.0,1.3630277324356639
9446,-0.5581916390834405,0,0.0,0.0,-0.22000756204458838
9447,-0.37606083740478313,0,1.0,1.0,0.17501815946394542
9448,-0.3558240816627101,0,1.0,1.0,0.18063918605891602
9449,-0.4165343488889292,0,1.0,1.0,0.10017304119577358
9450,-0.274877058694418,0,0.7777777777777777,1.0,0.4419951979981543
9451,-0.07250950127368762,0,1.0,1.0,0.5655938636400503
9452,-0.4570078603730753,0,1.0,1.0,0.14576226263049982
9453,-0.4772446161151483,0,1.0,1.0,0.06352652987112402
9454,-0.43677110463100227,0,1.0,1.0,0.297073336481836
9457,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9458,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9459,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9461,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9462,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9463,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9464,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9465,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9466,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9467,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9468,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9469,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9470,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9471,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9472,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9473,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9474,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9475,-0.4772446161151483,0,0.7777777777777777,1.0,0.19507352443443168
9476,-0.4570078603730753,0,1.0,1.0,-0.3787243079948329
9477,0.08938454466289665,0,0.7777777777777777,1.0,0.1504608413669263
9478,0.08938454466289665,0,1.0,1.0,0.5756388738038783
9480,0.08938454466289665,0,0.7777777777777777,1.0,0.1504608413669263
9484,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9485,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9486,-0.31535057017856405,0,1.0,1.0,0.10643514069705523
9487,0.04891103317875058,0,0.7777777777777777,1.0,0.36128351882460596
9488,-0.3962975931468562,0,1.0,1.0,0.32671734217511283
9489,-0.43677110463100227,0,1.0,1.0,0.2658730877713075
9490,0.25127859059948093,1,0.8888888888888888,1.0,0.17397017665528988
9492,0.41317263653606523,1,0.8888888888888888,1.0,0.2117902201830198
9493,-0.37606083740478313,0,1.0,1.0,0.17501815946394542
9497,-0.2546403029523449,0,0.7777777777777777,1.0,0.8751849017813443
9502,2.8213465698427567,0,0.4444444444444444,0.6666666666666666,1.2752931968764425
9504,0.08938454466289665,0,1.0,1.0,0.9506471771024069
9505,0.02867427743667755,0,1.0,1.0,0.8684903619382686
9506,-0.37606083740478313,0,1.0,1.0,0.17501815946394542
9508,0.08938454466289665,0,1.0,1.0,1.018964515771299
9509,0.02867427743667755,0,1.0,1.0,0.5983563221416682
9510,0.02867427743667755,1,0.2222222222222222,0.0,1.170323910068137
9511,-0.4165343488889292,0,1.0,1.0,0.11992798905442853
9512,-0.4165343488889292,0,1.0,1.0,0.11992798905442853
9513,-0.37606083740478313,0,1.0,1.0,0.2657658526764626
9514,-0.4165343488889292,0,1.0,1.0,0.11992798905442853
9515,-0.4165343488889292,0,1.0,1.0,0.00891231371747894
9516,-0.01179923404746852,0,0.7777777777777777,1.0,0.918368305681295
9517,-0.4165343488889292,0,1.0,1.0,0.11992798905442853
9518,-0.21416679146819886,0,0.7777777777777777,1.0,0.2018134040939361
9520,-0.31535057017856405,0,0.7777777777777777,1.0,0.33891624860035346
9523,-0.33558732592063706,1,0.2222222222222222,0.0,0.28910360259494877
9524,0.3322256135677731,0,0.5555555555555556,1.0,0.3066119879338151
9527,0.1298580561470427,1,0.7777777777777777,0.0,0.5633444726871183
9530,0.37269912505191916,1,0.2222222222222222,0.0,0.5171413506880006
9536,-0.05227274553161459,0,0.7777777777777777,1.0,0.7146483607056168
9540,-0.33558732592063706,0,1.0,1.0,0.14256645196915887
9541,-0.4570078603730753,0,0.0,0.0,-0.0031176508744636647
9542,-0.05227274553161459,1,0.2222222222222222,0.0,0.23959153460882682
9544,0.37269912505191916,0,1.0,1.0,0.8319497844331121
9545,-0.4570078603730753,0,1.0,1.0,0.14576226263049982
9546,-0.4570078603730753,0,1.0,1.0,0.2305995603612199
9547,-0.33558732592063706,0,1.0,1.0,0.26144883669243524
9548,-0.4570078603730753,0,1.0,1.0,0.14576226263049982
9549,-0.37606083740478313,0,1.0,1.0,0.18900829758676185
9552,1.1416958432506945,0,0.8888888888888888,1.0,1.2789146351453746
9556,0.37269912505191916,1,0.8888888888888888,1.0,0.2732076025950194
